Freq.	V(n002)
1.19398810446421e+002	(-1.78985313233452e-005dB,-1.16314465527321e-001°)
1.19674053130718e+002	(-1.79811485582493e-005dB,-1.16582602320386e-001°)
1.19949930314931e+002	(-1.80641471544225e-005dB,-1.16851357262759e-001°)
1.20226443461734e+002	(-1.81475288650268e-005dB,-1.17120731781512e-001°)
1.20503594037173e+002	(-1.82312954625108e-005dB,-1.17390727297462e-001°)
1.20781383510671e+002	(-1.83154487173947e-005dB,-1.17661345248114e-001°)
1.21059813355041e+002	(-1.83999904243068e-005dB,-1.17932587068887e-001°)
1.21338885046491e+002	(-1.84849223691968e-005dB,-1.18204454195199e-001°)
1.21618600064630e+002	(-1.85702463544080e-005dB,-1.18476948074988e-001°)
1.21898959892480e+002	(-1.86559641938559e-005dB,-1.18750070145759e-001°)
1.22179966016480e+002	(-1.87420777004916e-005dB,-1.19023821865878e-001°)
1.22461619926498e+002	(-1.88285887026957e-005dB,-1.19298204670764e-001°)
1.22743923115834e+002	(-1.89154990355994e-005dB,-1.19573220031303e-001°)
1.23026877081231e+002	(-1.90028105439770e-005dB,-1.19848869393343e-001°)
1.23310483322884e+002	(-1.90905250774248e-005dB,-1.20125154229856e-001°)
1.23594743344444e+002	(-1.91786444932538e-005dB,-1.20402076001296e-001°)
1.23879658653030e+002	(-1.92671706651688e-005dB,-1.20679636172287e-001°)
1.24165230759234e+002	(-1.93561054765179e-005dB,-1.20957836219974e-001°)
1.24451461177131e+002	(-1.94454508019705e-005dB,-1.21236677617326e-001°)
1.24738351424287e+002	(-1.95352085441616e-005dB,-1.21516161847746e-001°)
1.25025903021765e+002	(-1.96253806018691e-005dB,-1.21796290384203e-001°)
1.25314117494134e+002	(-1.97159688921933e-005dB,-1.22077064718444e-001°)
1.25602996369480e+002	(-1.98069753293414e-005dB,-1.22358486338044e-001°)
1.25892541179409e+002	(-1.98984018545224e-005dB,-1.22640556738920e-001°)
1.26182753459060e+002	(-1.99902503983376e-005dB,-1.22923277412820e-001°)
1.26473634747108e+002	(-2.00825229116392e-005dB,-1.23206649855661e-001°)
1.26765186585777e+002	(-2.01752213501015e-005dB,-1.23490675577967e-001°)
1.27057410520847e+002	(-2.02683476800063e-005dB,-1.23775356079827e-001°)
1.27350308101659e+002	(-2.03619038801721e-005dB,-1.24060692878023e-001°)
1.27643880881127e+002	(-2.04558919303816e-005dB,-1.24346687474731e-001°)
1.27938130415745e+002	(-2.05503138287402e-005dB,-1.24633341397165e-001°)
1.28233058265595e+002	(-2.06451715743175e-005dB,-1.24920656162103e-001°)
1.28528665994354e+002	(-2.07404671777555e-005dB,-1.25208633290498e-001°)
1.28824955169306e+002	(-2.08362026689827e-005dB,-1.25497274311649e-001°)
1.29121927361346e+002	(-2.09323800644272e-005dB,-1.25786580752766e-001°)
1.29419584144991e+002	(-2.10290014181263e-005dB,-1.26076554153578e-001°)
1.29717927098388e+002	(-2.11260687706166e-005dB,-1.26367196049642e-001°)
1.30016957803321e+002	(-2.12235841817215e-005dB,-1.26658507982772e-001°)
1.30316677845222e+002	(-2.13215497199437e-005dB,-1.26950491496869e-001°)
1.30617088813176e+002	(-2.14199674663221e-005dB,-1.27243148137919e-001°)
1.30918192299933e+002	(-2.15188395096107e-005dB,-1.27536479460254e-001°)
1.31219989901913e+002	(-2.16181679414564e-005dB,-1.27830487022379e-001°)
1.31522483219216e+002	(-2.17179548699000e-005dB,-1.28125172382798e-001°)
1.31825673855633e+002	(-2.18182024135900e-005dB,-1.28420537100014e-001°)
1.32129563418650e+002	(-2.19189126959969e-005dB,-1.28716582742961e-001°)
1.32434153519459e+002	(-2.20200878540918e-005dB,-1.29013310880576e-001°)
1.32739445772966e+002	(-2.21217300364181e-005dB,-1.29310723090137e-001°)
1.33045441797801e+002	(-2.22238413963408e-005dB,-1.29608820942665e-001°)
1.33352143216324e+002	(-2.23264240968686e-005dB,-1.29907606017526e-001°)
1.33659551654636e+002	(-2.24294803212612e-005dB,-1.30207079912861e-001°)
1.33967668742585e+002	(-2.25330122547072e-005dB,-1.30507244205950e-001°)
1.34276496113778e+002	(-2.26370220862526e-005dB,-1.30808100486587e-001°)
1.34586035405587e+002	(-2.27415120213373e-005dB,-1.31109650359174e-001°)
1.34896288259157e+002	(-2.28464842856523e-005dB,-1.31411895415593e-001°)
1.35207256319420e+002	(-2.29519410991027e-005dB,-1.31714837260242e-001°)
1.35518941235095e+002	(-2.30578846960589e-005dB,-1.32018477501695e-001°)
1.35831344658707e+002	(-2.31643173349997e-005dB,-1.32322817750608e-001°)
1.36144468246587e+002	(-2.32712412609033e-005dB,-1.32627859619725e-001°)
1.36458313658884e+002	(-2.33786587418922e-005dB,-1.32933604723877e-001°)
1.36772882559577e+002	(-2.34865720682686e-005dB,-1.33240054686239e-001°)
1.37088176616477e+002	(-2.35949835187631e-005dB,-1.33547211134157e-001°)
1.37404197501243e+002	(-2.37038953952502e-005dB,-1.33855075692892e-001°)
1.37720946889386e+002	(-2.38133100102124e-005dB,-1.34163650000222e-001°)
1.38038426460280e+002	(-2.39232296790253e-005dB,-1.34472935689752e-001°)
1.38356637897170e+002	(-2.40336567421372e-005dB,-1.34782934401347e-001°)
1.38675582887180e+002	(-2.41445935322822e-005dB,-1.35093647781128e-001°)
1.38995263121327e+002	(-2.42560424043740e-005dB,-1.35405077468959e-001°)
1.39315680294522e+002	(-2.43680057239343e-005dB,-1.35717225129739e-001°)
1.39636836105585e+002	(-2.44804858709499e-005dB,-1.36030092409587e-001°)
1.39958732257253e+002	(-2.45934852205861e-005dB,-1.36343680965058e-001°)
1.40281370456187e+002	(-2.47070061788670e-005dB,-1.36657992469395e-001°)
1.40604752412983e+002	(-2.48210511508527e-005dB,-1.36973028587493e-001°)
1.40928879842179e+002	(-2.49356225512467e-005dB,-1.37288790980078e-001°)
1.41253754462267e+002	(-2.50507228169325e-005dB,-1.37605281330823e-001°)
1.41579377995699e+002	(-2.51663543828648e-005dB,-1.37922501312969e-001°)
1.41905752168900e+002	(-2.52825197071428e-005dB,-1.38240452614361e-001°)
1.42232878712273e+002	(-2.53992212488302e-005dB,-1.38559136916586e-001°)
1.42560759360210e+002	(-2.55164614872418e-005dB,-1.38878555911660e-001°)
1.42889395851101e+002	(-2.56342429103716e-005dB,-1.39198711297859e-001°)
1.43218789927345e+002	(-2.57525680110354e-005dB,-1.39519604765114e-001°)
1.43548943335357e+002	(-2.58714392984431e-005dB,-1.39841238017957e-001°)
1.43879857825576e+002	(-2.59908593001270e-005dB,-1.40163612765096e-001°)
1.44211535152478e+002	(-2.61108305445838e-005dB,-1.40486730713149e-001°)
1.44543977074584e+002	(-2.62313555834547e-005dB,-1.40810593579168e-001°)
1.44877185354467e+002	(-2.63524369577732e-005dB,-1.41135203073942e-001°)
1.45211161758765e+002	(-2.64740772519680e-005dB,-1.41460560922869e-001°)
1.45545908058188e+002	(-2.65962790398607e-005dB,-1.41786668857600e-001°)
1.45881426027526e+002	(-2.67190449107020e-005dB,-1.42113528595186e-001°)
1.46217717445663e+002	(-2.68423774749585e-005dB,-1.42441141881883e-001°)
1.46554784095582e+002	(-2.69662793411681e-005dB,-1.42769510445170e-001°)
1.46892627764378e+002	(-2.70907531419774e-005dB,-1.43098636029218e-001°)
1.47231250243263e+002	(-2.72158015158193e-005dB,-1.43428520382369e-001°)
1.47570653327580e+002	(-2.73414271175203e-005dB,-1.43759165255050e-001°)
1.47910838816811e+002	(-2.74676326067291e-005dB,-1.44090572395603e-001°)
1.48251808514586e+002	(-2.75944206652743e-005dB,-1.44422743560714e-001°)
1.48593564228691e+002	(-2.77217939836635e-005dB,-1.44755680519586e-001°)
1.48936107771082e+002	(-2.78497552572263e-005dB,-1.45089385037250e-001°)
1.49279440957890e+002	(-2.79783072073297e-005dB,-1.45423858876648e-001°)
1.49623565609434e+002	(-2.81074525514835e-005dB,-1.45759103815330e-001°)
1.49968483550228e+002	(-2.82371940370919e-005dB,-1.46095121626668e-001°)
1.50314196608993e+002	(-2.83675344154171e-005dB,-1.46431914100727e-001°)
1.50660706618665e+002	(-2.84984764473645e-005dB,-1.46769483025485e-001°)
1.51008015416405e+002	(-2.86300229121622e-005dB,-1.47107830180573e-001°)
1.51356124843611e+002	(-2.87621766006107e-005dB,-1.47446957362313e-001°)
1.51705036745924e+002	(-2.88949403160470e-005dB,-1.47786866379546e-001°)
1.52054752973240e+002	(-2.90283168724159e-005dB,-1.48127559024418e-001°)
1.52405275379720e+002	(-2.91623091010207e-005dB,-1.48469037109941e-001°)
1.52756605823798e+002	(-2.92969198389507e-005dB,-1.48811302440779e-001°)
1.53108746168193e+002	(-2.94321519474042e-005dB,-1.49154356836203e-001°)
1.53461698279920e+002	(-2.95680082952940e-005dB,-1.49498202121738e-001°)
1.53815464030294e+002	(-2.97044917592481e-005dB,-1.49842840108309e-001°)
1.54170045294946e+002	(-2.98416052409674e-005dB,-1.50188272636044e-001°)
1.54525443953832e+002	(-2.99793516402244e-005dB,-1.50534501526298e-001°)
1.54881661891238e+002	(-3.01177338837934e-005dB,-1.50881528619200e-001°)
1.55238700995798e+002	(-3.02567549071275e-005dB,-1.51229355759051e-001°)
1.55596563160498e+002	(-3.03964176601457e-005dB,-1.51577984785979e-001°)
1.55955250282685e+002	(-3.05367250995173e-005dB,-1.51927417552631e-001°)
1.56314764264085e+002	(-3.06776802098775e-005dB,-1.52277655911652e-001°)
1.56675107010805e+002	(-3.08192859720046e-005dB,-1.52628701713600e-001°)
1.57036280433345e+002	(-3.09615453956073e-005dB,-1.52980556827810e-001°)
1.57398286446612e+002	(-3.11044614981091e-005dB,-1.53333223121529e-001°)
1.57761126969925e+002	(-3.12480373094702e-005dB,-1.53686702459918e-001°)
1.58124803927028e+002	(-3.13922758721875e-005dB,-1.54040996720656e-001°)
1.58489319246101e+002	(-3.15371802490091e-005dB,-1.54396107779334e-001°)
1.58854674859768e+002	(-3.16827535152199e-005dB,-1.54752037528233e-001°)
1.59220872705107e+002	(-3.18289987518911e-005dB,-1.55108787843986e-001°)
1.59587914723663e+002	(-3.19759190709527e-005dB,-1.55466360626176e-001°)
1.59955802861457e+002	(-3.21235175814424e-005dB,-1.55824757766038e-001°)
1.60324539068994e+002	(-3.22717974165062e-005dB,-1.56183981170457e-001°)
1.60694125301277e+002	(-3.24207617198983e-005dB,-1.56544032740056e-001°)
1.61064563517817e+002	(-3.25704136527312e-005dB,-1.56904914385888e-001°)
1.61435855682638e+002	(-3.27207563915472e-005dB,-1.57266628020052e-001°)
1.61808003764296e+002	(-3.28717931186747e-005dB,-1.57629175565074e-001°)
1.62181009735882e+002	(-3.30235270463370e-005dB,-1.57992558940354e-001°)
1.62554875575038e+002	(-3.31759613829003e-005dB,-1.58356780072591e-001°)
1.62929603263962e+002	(-3.33290993733759e-005dB,-1.58721840899957e-001°)
1.63305194789423e+002	(-3.34829442608468e-005dB,-1.59087743352281e-001°)
1.63681652142770e+002	(-3.36374993038257e-005dB,-1.59454489368777e-001°)
1.64058977319943e+002	(-3.37927677849339e-005dB,-1.59822080898050e-001°)
1.64437172321482e+002	(-3.39487530002939e-005dB,-1.60190519890787e-001°)
1.64816239152540e+002	(-3.41054582527789e-005dB,-1.60559808298720e-001°)
1.65196179822891e+002	(-3.42628868741922e-005dB,-1.60929948082969e-001°)
1.65576996346942e+002	(-3.44210421934450e-005dB,-1.61300941203607e-001°)
1.65958690743745e+002	(-3.45799275751287e-005dB,-1.61672789631142e-001°)
1.66341265037006e+002	(-3.47395463838355e-005dB,-1.62045495336078e-001°)
1.66724721255095e+002	(-3.48999020063375e-005dB,-1.62419060294136e-001°)
1.67109061431060e+002	(-3.50609978486938e-005dB,-1.62793486490425e-001°)
1.67494287602633e+002	(-3.52228373188926e-005dB,-1.63168775910051e-001°)
1.67880401812245e+002	(-3.53854238548171e-005dB,-1.63544930538121e-001°)
1.68267406107036e+002	(-3.55487609068869e-005dB,-1.63921952375389e-001°)
1.68655302538863e+002	(-3.57128519399872e-005dB,-1.64299843421565e-001°)
1.69044093164315e+002	(-3.58777004276826e-005dB,-1.64678605675314e-001°)
1.69433780044722e+002	(-3.60433098763255e-005dB,-1.65058241154077e-001°)
1.69824365246163e+002	(-3.62096837941974e-005dB,-1.65438751861734e-001°)
1.70215850839484e+002	(-3.63768257079024e-005dB,-1.65820139825115e-001°)
1.70608238900301e+002	(-3.65447391691179e-005dB,-1.66202407061658e-001°)
1.71001531509017e+002	(-3.67134277324148e-005dB,-1.66585555601321e-001°)
1.71395730750831e+002	(-3.68828949803299e-005dB,-1.66969587477188e-001°)
1.71790838715747e+002	(-3.70531445098657e-005dB,-1.67354504722344e-001°)
1.72186857498589e+002	(-3.72241799247752e-005dB,-1.67740309381347e-001°)
1.72583789199009e+002	(-3.73960048606352e-005dB,-1.68127003500842e-001°)
1.72981635921499e+002	(-3.75686229617018e-005dB,-1.68514589132687e-001°)
1.73380399775402e+002	(-3.77420378828391e-005dB,-1.68903068325611e-001°)
1.73780082874926e+002	(-3.79162533078420e-005dB,-1.69292443147118e-001°)
1.74180687339150e+002	(-3.80912729311133e-005dB,-1.69682715660541e-001°)
1.74582215292039e+002	(-3.82671004653788e-005dB,-1.70073887939640e-001°)
1.74984668862454e+002	(-3.84437396426513e-005dB,-1.70465962052962e-001°)
1.75388050184164e+002	(-3.86211942026588e-005dB,-1.70858940083654e-001°)
1.75792361395857e+002	(-3.87994679169531e-005dB,-1.71252824112779e-001°)
1.76197604641151e+002	(-3.89785645609433e-005dB,-1.71647616232872e-001°)
1.76603782068605e+002	(-3.91584879408982e-005dB,-1.72043318537511e-001°)
1.77010895831730e+002	(-3.93392418688728e-005dB,-1.72439933127574e-001°)
1.77418948089005e+002	(-3.95208301800668e-005dB,-1.72837462100811e-001°)
1.77827941003880e+002	(-3.97032567260740e-005dB,-1.73235907570616e-001°)
1.78237876744797e+002	(-3.98865253748824e-005dB,-1.73635271646211e-001°)
1.78648757485193e+002	(-4.00706400166604e-005dB,-1.74035556450377e-001°)
1.79060585403517e+002	(-4.02556045550773e-005dB,-1.74436764106939e-001°)
1.79473362683241e+002	(-4.04414229159829e-005dB,-1.74838896739720e-001°)
1.79887091512867e+002	(-4.06280990387280e-005dB,-1.75241956482973e-001°)
1.80301774085945e+002	(-4.08156368838796e-005dB,-1.75645945475124e-001°)
1.80717412601081e+002	(-4.10040404312917e-005dB,-1.76050865858770e-001°)
1.81134009261948e+002	(-4.11933136743196e-005dB,-1.76456719782765e-001°)
1.81551566277301e+002	(-4.13834606313917e-005dB,-1.76863509399094e-001°)
1.81970085860986e+002	(-4.15744853305807e-005dB,-1.77271236863912e-001°)
1.82389570231951e+002	(-4.17663918327470e-005dB,-1.77679904344848e-001°)
1.82810021614262e+002	(-4.19591841987514e-005dB,-1.78089514002227e-001°)
1.83231442237109e+002	(-4.21528665251361e-005dB,-1.78500068014108e-001°)
1.83653834334822e+002	(-4.23474429190512e-005dB,-1.78911568555420e-001°)
1.84077200146883e+002	(-4.25429175069343e-005dB,-1.79324017812565e-001°)
1.84501541917935e+002	(-4.27392944325814e-005dB,-1.79737417968813e-001°)
1.84926861897795e+002	(-4.29365778667908e-005dB,-1.80151771222040e-001°)
1.85353162341468e+002	(-4.31347719919332e-005dB,-1.80567079763859e-001°)
1.85780445509157e+002	(-4.33338810125596e-005dB,-1.80983345801533e-001°)
1.86208713666274e+002	(-4.35339091544372e-005dB,-1.81400571543363e-001°)
1.86637969083454e+002	(-4.37348606539412e-005dB,-1.81818759195566e-001°)
1.87068214036567e+002	(-4.39367397821638e-005dB,-1.82237910986262e-001°)
1.87499450806729e+002	(-4.41395508159836e-005dB,-1.82658029134184e-001°)
1.87931681680314e+002	(-4.43432980602458e-005dB,-1.83079115869536e-001°)
1.88364908948967e+002	(-4.45479858342611e-005dB,-1.83501173421478e-001°)
1.88799134909616e+002	(-4.47536184862709e-005dB,-1.83924204033775e-001°)
1.89234361864485e+002	(-4.49602003693390e-005dB,-1.84348209947061e-001°)
1.89670592121102e+002	(-4.51677358731747e-005dB,-1.84773193411355e-001°)
1.90107827992317e+002	(-4.53762293980956e-005dB,-1.85199156681893e-001°)
1.90546071796312e+002	(-4.55856853627421e-005dB,-1.85626102014952e-001°)
1.90985325856611e+002	(-4.57961082166144e-005dB,-1.86054031682457e-001°)
1.91425592502095e+002	(-4.60075024188566e-005dB,-1.86482947944853e-001°)
1.91866874067016e+002	(-4.62198724575435e-005dB,-1.86912853086582e-001°)
1.92309172891003e+002	(-4.64332228342513e-005dB,-1.87343749381649e-001°)
1.92752491319080e+002	(-4.66475580737011e-005dB,-1.87775639115533e-001°)
1.93196831701679e+002	(-4.68628827276159e-005dB,-1.88208524585189e-001°)
1.93642196394647e+002	(-4.70792013621847e-005dB,-1.88642408082353e-001°)
1.94088587759264e+002	(-4.72965185638480e-005dB,-1.89077291909191e-001°)
1.94536008162253e+002	(-4.75148389441202e-005dB,-1.89513178372043e-001°)
1.94984459975791e+002	(-4.77341671309096e-005dB,-1.89950069781416e-001°)
1.95433945577526e+002	(-4.79545077858775e-005dB,-1.90387968458252e-001°)
1.95884467350585e+002	(-4.81758655716499e-005dB,-1.90826876726618e-001°)
1.96336027683591e+002	(-4.83982451942490e-005dB,-1.91266796913712e-001°)
1.96788628970671e+002	(-4.86216513645192e-005dB,-1.91707731348813e-001°)
1.97242273611472e+002	(-4.88460888222359e-005dB,-1.92149682374764e-001°)
1.97696964011172e+002	(-4.90715623303193e-005dB,-1.92592652334405e-001°)
1.98152702580496e+002	(-4.92980766738702e-005dB,-1.93036643581004e-001°)
1.98609491735723e+002	(-4.95256366534195e-005dB,-1.93481658464703e-001°)
1.99067333898705e+002	(-4.97542470955359e-005dB,-1.93927699347113e-001°)
1.99526231496874e+002	(-4.99839128586122e-005dB,-1.94374768600278e-001°)
1.99986186963260e+002	(-5.02146388039349e-005dB,-1.94822868585807e-001°)
2.00447202736502e+002	(-5.04464298294362e-005dB,-1.95272001688258e-001°)
2.00909281260859e+002	(-5.06792908581217e-005dB,-1.95722170291147e-001°)
2.01372424986225e+002	(-5.09132268245702e-005dB,-1.96173376777984e-001°)
2.01836636368142e+002	(-5.11482426893981e-005dB,-1.96625623542712e-001°)
2.02301917867813e+002	(-5.13843434421529e-005dB,-1.97078912984487e-001°)
2.02768271952114e+002	(-5.16215340916698e-005dB,-1.97533247511855e-001°)
2.03235701093608e+002	(-5.18598196641428e-005dB,-1.97988629530227e-001°)
2.03704207770558e+002	(-5.20992052195185e-005dB,-1.98445061456490e-001°)
2.04173794466939e+002	(-5.23396958379956e-005dB,-1.98902545714830e-001°)
2.04644463672453e+002	(-5.25812966152031e-005dB,-1.99361084726305e-001°)
2.05116217882542e+002	(-5.28240126805227e-005dB,-1.99820680930744e-001°)
2.05589059598400e+002	(-5.30678491835879e-005dB,-2.00281336762762e-001°)
2.06062991326985e+002	(-5.33128112913913e-005dB,-2.00743054665317e-001°)
2.06538015581038e+002	(-5.35589042075714e-005dB,-2.01205837085537e-001°)
2.07014134879090e+002	(-5.38061331463752e-005dB,-2.01669686480982e-001°)
2.07491351745476e+002	(-5.40545033577309e-005dB,-2.02134605314425e-001°)
2.07969668710355e+002	(-5.43040201079618e-005dB,-2.02600596049680e-001°)
2.08449088309714e+002	(-5.45546886913578e-005dB,-2.03067661162036e-001°)
2.08929613085389e+002	(-5.48065144253537e-005dB,-2.03535803122606e-001°)
2.09411245585074e+002	(-5.50595026505295e-005dB,-2.04005024420236e-001°)
2.09893988362338e+002	(-5.53136587354321e-005dB,-2.04475327544814e-001°)
2.10377843976633e+002	(-5.55689880736819e-005dB,-2.04946714987269e-001°)
2.10862814993314e+002	(-5.58254960762586e-005dB,-2.05419189251045e-001°)
2.11348903983650e+002	(-5.60831881917521e-005dB,-2.05892752840630e-001°)
2.11836113524835e+002	(-5.63420698812895e-005dB,-2.06367408270941e-001°)
2.12324446200007e+002	(-5.66021466397510e-005dB,-2.06843158058978e-001°)
2.12813904598256e+002	(-5.68634239822687e-005dB,-2.07320004726958e-001°)
2.13304491314642e+002	(-5.71259074538705e-005dB,-2.07797950807525e-001°)
2.13796208950208e+002	(-5.73896026236936e-005dB,-2.08276998835410e-001°)
2.14289060111990e+002	(-5.76545150811274e-005dB,-2.08757151348470e-001°)
2.14783047413038e+002	(-5.79206504512429e-005dB,-2.09238410900209e-001°)
2.15278173472422e+002	(-5.81880143783990e-005dB,-2.09720780036826e-001°)
2.15774440915251e+002	(-5.84566125329929e-005dB,-2.10204261323296e-001°)
2.16271852372686e+002	(-5.87264506143529e-005dB,-2.10688857322505e-001°)
2.16770410481954e+002	(-5.89975343488099e-005dB,-2.11174570604641e-001°)
2.17270117886359e+002	(-5.92698694839116e-005dB,-2.11661403746146e-001°)
2.17770977235300e+002	(-5.95434617999939e-005dB,-2.12149359329723e-001°)
2.18272991184284e+002	(-5.98183170966812e-005dB,-2.12638439947459e-001°)
2.18776162394939e+002	(-6.00944412112078e-005dB,-2.13128648191440e-001°)
2.19280493535029e+002	(-6.03718399952744e-005dB,-2.13619986660009e-001°)
2.19785987278467e+002	(-6.06505193420496e-005dB,-2.14112457965068e-001°)
2.20292646305330e+002	(-6.09304851553106e-005dB,-2.14606064714344e-001°)
2.20800473301874e+002	(-6.12117433754810e-005dB,-2.15100809529125e-001°)
2.21309470960548e+002	(-6.14942999738443e-005dB,-2.15596695033825e-001°)
2.21819641980006e+002	(-6.17781609438649e-005dB,-2.16093723861201e-001°)
2.22330989065124e+002	(-6.20633323050459e-005dB,-2.16591898644010e-001°)
2.22843514927014e+002	(-6.23498201077503e-005dB,-2.17091222028565e-001°)
2.23357222283037e+002	(-6.26376304322368e-005dB,-2.17591696665353e-001°)
2.23872113856818e+002	(-6.29267693819096e-005dB,-2.18093325201727e-001°)
2.24388192378260e+002	(-6.32172430910332e-005dB,-2.18596110307990e-001°)
2.24905460583562e+002	(-6.35090577228033e-005dB,-2.19100054649224e-001°)
2.25423921215226e+002	(-6.38022194683828e-005dB,-2.19605160896771e-001°)
2.25943577022081e+002	(-6.40967345469020e-005dB,-2.20111431731356e-001°)
2.26464430759289e+002	(-6.43926092054581e-005dB,-2.20618869839965e-001°)
2.26986485188366e+002	(-6.46898497210442e-005dB,-2.21127477912708e-001°)
2.27509743077190e+002	(-6.49884624044068e-005dB,-2.21637258653255e-001°)
2.28034207200025e+002	(-6.52884535846161e-005dB,-2.22148214757972e-001°)
2.28559880337526e+002	(-6.55898296264243e-005dB,-2.22660348944087e-001°)
2.29086765276760e+002	(-6.58925969283368e-005dB,-2.23173663928824e-001°)
2.29614864811219e+002	(-6.61967619100759e-005dB,-2.23688162431492e-001°)
2.30144181740834e+002	(-6.65023310280104e-005dB,-2.24203847184959e-001°)
2.30674718871990e+002	(-6.68093107577972e-005dB,-2.24720720924177e-001°)
2.31206479017542e+002	(-6.71177076194541e-005dB,-2.25238786393483e-001°)
2.31739464996831e+002	(-6.74275281522875e-005dB,-2.25758046339301e-001°)
2.32273679635694e+002	(-6.77387789303213e-005dB,-2.26278503517438e-001°)
2.32809125766484e+002	(-6.80514665555468e-005dB,-2.26800160687874e-001°)
2.33345806228083e+002	(-6.83655976656374e-005dB,-2.27323020619972e-001°)
2.33883723865918e+002	(-6.86811789185192e-005dB,-2.27847086087269e-001°)
2.34422881531975e+002	(-6.89982170145507e-005dB,-2.28372359869556e-001°)
2.34963282084813e+002	(-6.93167186791649e-005dB,-2.28898844757055e-001°)
2.35504928389583e+002	(-6.96366906705838e-005dB,-2.29426543539983e-001°)
2.36047823318040e+002	(-6.99581397730683e-005dB,-2.29955459020032e-001°)
2.36591969748558e+002	(-7.02810728113830e-005dB,-2.30485594002021e-001°)
2.37137370566148e+002	(-7.06054966334386e-005dB,-2.31016951298066e-001°)
2.37684028662470e+002	(-7.09314181257207e-005dB,-2.31549533730715e-001°)
2.38231946935851e+002	(-7.12588441949678e-005dB,-2.32083344121469e-001°)
2.38781128291300e+002	(-7.15877817999946e-005dB,-2.32618385308519e-001°)
2.39331575640521e+002	(-7.19182379111893e-005dB,-2.33154660125877e-001°)
2.39883291901931e+002	(-7.22502195384799e-005dB,-2.33692171420073e-001°)
2.40436280000675e+002	(-7.25837337303697e-005dB,-2.34230922043895e-001°)
2.40990542868641e+002	(-7.29187875594722e-005dB,-2.34770914854297e-001°)
2.41546083444476e+002	(-7.32553881369764e-005dB,-2.35312152720752e-001°)
2.42102904673600e+002	(-7.35935426010745e-005dB,-2.35854638510642e-001°)
2.42661009508223e+002	(-7.39332581256409e-005dB,-2.36398375100735e-001°)
2.43220400907363e+002	(-7.42745419231257e-005dB,-2.36943365382401e-001°)
2.43781081836857e+002	(-7.46174012320179e-005dB,-2.37489612243879e-001°)
2.44343055269379e+002	(-7.49618433245603e-005dB,-2.38037118582792e-001°)
2.44906324184456e+002	(-7.53078755106066e-005dB,-2.38585887307192e-001°)
2.45470891568485e+002	(-7.56555051308716e-005dB,-2.39135921325130e-001°)
2.46036760414744e+002	(-7.60047395607880e-005dB,-2.39687223557169e-001°)
2.46603933723415e+002	(-7.63555862105069e-005dB,-2.40239796931176e-001°)
2.47172414501594e+002	(-7.67080525229686e-005dB,-2.40793644375010e-001°)
2.47742205763310e+002	(-7.70621459777606e-005dB,-2.41348768829049e-001°)
2.48313310529538e+002	(-7.74178740853311e-005dB,-2.41905173239926e-001°)
2.48885731828220e+002	(-7.77752443937396e-005dB,-2.42462860557400e-001°)
2.49459472694277e+002	(-7.81342644886569e-005dB,-2.43021833744788e-001°)
2.50034536169624e+002	(-7.84949419817931e-005dB,-2.43582095763320e-001°)
2.50610925303192e+002	(-7.88572845282555e-005dB,-2.44143649587781e-001°)
2.51188643150939e+002	(-7.92212998169056e-005dB,-2.44706498201301e-001°)
2.51767692775866e+002	(-7.95869955693944e-005dB,-2.45270644584919e-001°)
2.52348077248038e+002	(-7.99543795449843e-005dB,-2.45836091737406e-001°)
2.52929799644595e+002	(-8.03234595395850e-005dB,-2.46402842654399e-001°)
2.53512863049771e+002	(-8.06942433809314e-005dB,-2.46970900348225e-001°)
2.54097270554911e+002	(-8.10667389430490e-005dB,-2.47540267832248e-001°)
2.54683025258485e+002	(-8.14409541221453e-005dB,-2.48110948125047e-001°)
2.55270130266105e+002	(-8.18168968568610e-005dB,-2.48682944255629e-001°)
2.55858588690545e+002	(-8.21945751301988e-005dB,-2.49256259260299e-001°)
2.56448403651752e+002	(-8.25739969531295e-005dB,-2.49830896180576e-001°)
2.57039578276867e+002	(-8.29551703694138e-005dB,-2.50406858065277e-001°)
2.57632115700238e+002	(-8.33381034787464e-005dB,-2.50984147973649e-001°)
2.58226019063440e+002	(-8.37228043972182e-005dB,-2.51562768967019e-001°)
2.58821291515289e+002	(-8.41092812881752e-005dB,-2.52142724116103e-001°)
2.59417936211862e+002	(-8.44975423535393e-005dB,-2.52724016496827e-001°)
2.60015956316507e+002	(-8.48875958299511e-005dB,-2.53306649196588e-001°)
2.60615354999870e+002	(-8.52794499935917e-005dB,-2.53890625305913e-001°)
2.61216135439901e+002	(-8.56731131611470e-005dB,-2.54475947924708e-001°)
2.61818300821878e+002	(-8.60685936820927e-005dB,-2.55062620159141e-001°)
2.62421854338424e+002	(-8.64658999473741e-005dB,-2.55650645118501e-001°)
2.63026799189518e+002	(-8.68650403932625e-005dB,-2.56240025930854e-001°)
2.63633138582518e+002	(-8.72660234782122e-005dB,-2.56830765716957e-001°)
2.64240875732174e+002	(-8.76688577175757e-005dB,-2.57422867615302e-001°)
2.64850013860650e+002	(-8.80735516575673e-005dB,-2.58016334767503e-001°)
2.65460556197534e+002	(-8.84801138820131e-005dB,-2.58611170320387e-001°)
2.66072505979861e+002	(-8.88885530210303e-005dB,-2.59207377436425e-001°)
