Freq.	V(n003)
4.18793565117905e+001	(7.72137979820532e-006dB,-4.07977311812360e-002°)
4.19758983990994e+001	(7.75702007334552e-006dB,-4.08917798483855e-002°)
4.20726628384431e+001	(7.79282485667172e-006dB,-4.09860453213774e-002°)
4.21696503428569e+001	(7.82879490614259e-006dB,-4.10805281000094e-002°)
4.22668614265589e+001	(7.86493098936004e-006dB,-4.11752286852318e-002°)
4.23642966049528e+001	(7.90123386428269e-006dB,-4.12701475791495e-002°)
4.24619563946299e+001	(7.93770431201300e-006dB,-4.13652852850252e-002°)
4.25598413133729e+001	(7.97434309243820e-006dB,-4.14606423072814e-002°)
4.26579518801579e+001	(8.01115099630394e-006dB,-4.15562191515037e-002°)
4.27562886151572e+001	(8.04812879314070e-006dB,-4.16520163244435e-002°)
4.28548520397426e+001	(8.08527727562273e-006dB,-4.17480343340202e-002°)
4.29536426764873e+001	(8.12259722292370e-006dB,-4.18442736893239e-002°)
4.30526610491697e+001	(8.16008943736112e-006dB,-4.19407349006189e-002°)
4.31519076827751e+001	(8.19775470389456e-006dB,-4.20374184793452e-002°)
4.32513831034995e+001	(8.23559382677012e-006dB,-4.21343249381225e-002°)
4.33510878387515e+001	(8.27360760444790e-006dB,-4.22314547907518e-002°)
4.34510224171557e+001	(8.31179684888857e-006dB,-4.23288085522189e-002°)
4.35511873685554e+001	(8.35016237012410e-006dB,-4.24263867386965e-002°)
4.36515832240152e+001	(8.38870497047184e-006dB,-4.25241898675476e-002°)
4.37522105158238e+001	(8.42742548117889e-006dB,-4.26222184573279e-002°)
4.38530697774971e+001	(8.46632471806312e-006dB,-4.27204730277883e-002°)
4.39541615437810e+001	(8.50540350272833e-006dB,-4.28189540998779e-002°)
4.40554863506539e+001	(8.54466266835019e-006dB,-4.29176621957474e-002°)
4.41570447353298e+001	(8.58410304810438e-006dB,-4.30165978387504e-002°)
4.42588372362612e+001	(8.62372547130923e-006dB,-4.31157615534476e-002°)
4.43608643931418e+001	(8.66353078849821e-006dB,-4.32151538656088e-002°)
4.44631267469094e+001	(8.70351983863288e-006dB,-4.33147753022159e-002°)
4.45656248397488e+001	(8.74369346646069e-006dB,-4.34146263914657e-002°)
4.46683592150948e+001	(8.78405253215833e-006dB,-4.35147076627728e-002°)
4.47713304176348e+001	(8.82459788047321e-006dB,-4.36150196467722e-002°)
4.48745389933117e+001	(8.86533037929655e-006dB,-4.37155628753221e-002°)
4.49779854893273e+001	(8.90625089073360e-006dB,-4.38163378815071e-002°)
4.50816704541445e+001	(8.94736028846148e-006dB,-4.39173451996405e-002°)
4.51855944374907e+001	(8.98865943265671e-006dB,-4.40185853652677e-002°)
4.52897579903605e+001	(9.03014920663964e-006dB,-4.41200589151682e-002°)
4.53941616650188e+001	(9.07183048987326e-006dB,-4.42217663873595e-002°)
4.54988060150033e+001	(9.11370416374920e-006dB,-4.43237083210994e-002°)
4.56036915951281e+001	(9.15577111930231e-006dB,-4.44258852568888e-002°)
4.57088189614859e+001	(9.19803224563876e-006dB,-4.45282977364743e-002°)
4.58141886714518e+001	(9.24048843957932e-006dB,-4.46309463028518e-002°)
4.59198012836853e+001	(9.28314060565931e-006dB,-4.47338315002692e-002°)
4.60256573581340e+001	(9.32598964455675e-006dB,-4.48369538742288e-002°)
4.61317574560364e+001	(9.36903646466420e-006dB,-4.49403139714904e-002°)
4.62381021399244e+001	(9.41228198016018e-006dB,-4.50439123400746e-002°)
4.63446919736272e+001	(9.45572710522315e-006dB,-4.51477495292651e-002°)
4.64515275222733e+001	(9.49937277138945e-006dB,-4.52518260896122e-002°)
4.65586093522943e+001	(9.54321989090883e-006dB,-4.53561425729353e-002°)
4.66659380314272e+001	(9.58726940110349e-006dB,-4.54606995323257e-002°)
4.67735141287182e+001	(9.63152223543832e-006dB,-4.55654975221503e-002°)
4.68813382145249e+001	(9.67597933316411e-006dB,-4.56705370980535e-002°)
4.69894108605199e+001	(9.72064163160297e-006dB,-4.57758188169614e-002°)
4.70977326396936e+001	(9.76551008543486e-006dB,-4.58813432370831e-002°)
4.72063041263574e+001	(9.81058563776777e-006dB,-4.59871109179153e-002°)
4.73151258961464e+001	(9.85586925292486e-006dB,-4.60931224202442e-002°)
4.74241985260228e+001	(9.90136188558598e-006dB,-4.61993783061490e-002°)
4.75335225942789e+001	(9.94706450586017e-006dB,-4.63058791390048e-002°)
4.76430986805399e+001	(9.99297807999910e-006dB,-4.64126254834852e-002°)
4.77529273657674e+001	(1.00391035781118e-005dB,-4.65196179055658e-002°)
4.78630092322621e+001	(1.00854419876650e-005dB,-4.66268569725271e-002°)
4.79733448636672e+001	(1.01319942806962e-005dB,-4.67343432529571e-002°)
4.80839348449712e+001	(1.01787614504582e-005dB,-4.68420773167549e-002°)
4.81947797625110e+001	(1.02257444882750e-005dB,-4.69500597351332e-002°)
4.83058802039756e+001	(1.02729443912564e-005dB,-4.70582910806217e-002°)
4.84172367584082e+001	(1.03203621545838e-005dB,-4.71667719270704e-002°)
4.85288500162104e+001	(1.03679987946534e-005dB,-4.72755028496512e-002°)
4.86407205691444e+001	(1.04158553105037e-005dB,-4.73844844248633e-002°)
4.87528490103369e+001	(1.04639327262457e-005dB,-4.74937172305340e-002°)
4.88652359342816e+001	(1.05122320524896e-005dB,-4.76032018458230e-002°)
4.89778819368429e+001	(1.05607543229895e-005dB,-4.77129388512256e-002°)
4.90907876152585e+001	(1.06095005599275e-005dB,-4.78229288285748e-002°)
4.92039535681433e+001	(1.06584717970577e-005dB,-4.79331723610451e-002°)
4.93173803954918e+001	(1.07076690816345e-005dB,-4.80436700331557e-002°)
4.94310686986818e+001	(1.07570934474120e-005dB,-4.81544224307730e-002°)
4.95450190804772e+001	(1.08067459435731e-005dB,-4.82654301411145e-002°)
4.96592321450318e+001	(1.08566276289443e-005dB,-4.83766937527511e-002°)
4.97737084978918e+001	(1.09067395546371e-005dB,-4.84882138556107e-002°)
4.98884487459994e+001	(1.09570827910498e-005dB,-4.85999910409815e-002°)
5.00034534976960e+001	(1.10076584008658e-005dB,-4.87120259015142e-002°)
5.01187233627254e+001	(1.10584674544833e-005dB,-4.88243190312266e-002°)
5.02342589522369e+001	(1.11095110300147e-005dB,-4.89368710255052e-002°)
5.03500608787886e+001	(1.11607902113588e-005dB,-4.90496824811098e-002°)
5.04661297563510e+001	(1.12123060920572e-005dB,-4.91627539961755e-002°)
5.05824662003096e+001	(1.12640597560084e-005dB,-4.92760861702166e-002°)
5.06990708274686e+001	(1.13160523044687e-005dB,-4.93896796041294e-002°)
5.08159442560542e+001	(1.13682848425516e-005dB,-4.95035349001954e-002°)
5.09330871057177e+001	(1.14207584734420e-005dB,-4.96176526620851e-002°)
5.10504999975388e+001	(1.14734743099679e-005dB,-4.97320334948601e-002°)
5.11681835540289e+001	(1.15264334726720e-005dB,-4.98466780049773e-002°)
5.12861383991346e+001	(1.15796370859541e-005dB,-4.99615868002914e-002°)
5.14043651582407e+001	(1.16330862761427e-005dB,-5.00767604900591e-002°)
5.15228644581738e+001	(1.16867821734235e-005dB,-5.01921996849410e-002°)
5.16416369272052e+001	(1.17407259214828e-005dB,-5.03079049970059e-002°)
5.17606831950549e+001	(1.17949186620781e-005dB,-5.04238770397336e-002°)
5.18800038928942e+001	(1.18493615485389e-005dB,-5.05401164280181e-002°)
5.19995996533497e+001	(1.19040557245513e-005dB,-5.06566237781714e-002°)
5.21194711105061e+001	(1.19590023665883e-005dB,-5.07733997079257e-002°)
5.22396188999100e+001	(1.20142026279794e-005dB,-5.08904448364380e-002°)
5.23600436585731e+001	(1.20696576774828e-005dB,-5.10077597842922e-002°)
5.24807460249753e+001	(1.21253687031435e-005dB,-5.11253451735032e-002°)
5.26017266390687e+001	(1.21813368737199e-005dB,-5.12432016275200e-002°)
5.27229861422803e+001	(1.22375633830426e-005dB,-5.13613297712287e-002°)
5.28445251775161e+001	(1.22940494230138e-005dB,-5.14797302309560e-002°)
5.29663443891638e+001	(1.23507961932499e-005dB,-5.15984036344728e-002°)
5.30884444230968e+001	(1.24078048895103e-005dB,-5.17173506109969e-002°)
5.32108259266774e+001	(1.24650767287694e-005dB,-5.18365717911972e-002°)
5.33334895487601e+001	(1.25226129260727e-005dB,-5.19560678071960e-002°)
5.34564359396951e+001	(1.25804146964659e-005dB,-5.20758392925737e-002°)
5.35796657513321e+001	(1.26384832646377e-005dB,-5.21958868823705e-002°)
5.37031796370232e+001	(1.26968198668488e-005dB,-5.23162112130913e-002°)
5.38269782516268e+001	(1.27554257451458e-005dB,-5.24368129227081e-002°)
5.39510622515107e+001	(1.28143021261460e-005dB,-5.25576926506636e-002°)
5.40754322945560e+001	(1.28734502750396e-005dB,-5.26788510378752e-002°)
5.42000890401603e+001	(1.29328714377302e-005dB,-5.28002887267372e-002°)
5.43250331492413e+001	(1.29925668716935e-005dB,-5.29220063611256e-002°)
5.44502652842400e+001	(1.30525378556200e-005dB,-5.30440045864004e-002°)
5.45757861091250e+001	(1.31127856450565e-005dB,-5.31662840494094e-002°)
5.47015962893951e+001	(1.31733115283369e-005dB,-5.32888453984922e-002°)
5.48276964920833e+001	(1.32341167899375e-005dB,-5.34116892834821e-002°)
5.49540873857603e+001	(1.32952027143346e-005dB,-5.35348163557115e-002°)
5.50807696405382e+001	(1.33565705956478e-005dB,-5.36582272680143e-002°)
5.52077439280736e+001	(1.34182217414972e-005dB,-5.37819226747288e-002°)
5.53350109215715e+001	(1.34801574595028e-005dB,-5.39059032317026e-002°)
5.54625712957889e+001	(1.35423790534271e-005dB,-5.40301695962950e-002°)
5.55904257270382e+001	(1.36048878521052e-005dB,-5.41547224273809e-002°)
5.57185748931908e+001	(1.36676851766575e-005dB,-5.42795623853537e-002°)
5.58470194736809e+001	(1.37307723636333e-005dB,-5.44046901321303e-002°)
5.59757601495088e+001	(1.37941507457250e-005dB,-5.45301063311527e-002°)
5.61047976032449e+001	(1.38578216710537e-005dB,-5.46558116473929e-002°)
5.62341325190327e+001	(1.39217864877406e-005dB,-5.47818067473559e-002°)
5.63637655825932e+001	(1.39860465554788e-005dB,-5.49080922990833e-002°)
5.64936974812280e+001	(1.40506032281753e-005dB,-5.50346689721565e-002°)
5.66239289038231e+001	(1.41154578886668e-005dB,-5.51615374377012e-002°)
5.67544605408525e+001	(1.41806118985748e-005dB,-5.52886983683898e-002°)
5.68852930843819e+001	(1.42460666465219e-005dB,-5.54161524384461e-002°)
5.70164272280725e+001	(1.43118235211305e-005dB,-5.55439003236477e-002°)
5.71478636671844e+001	(1.43778839148803e-005dB,-5.56719427013303e-002°)
5.72796030985806e+001	(1.44442492298942e-005dB,-5.58002802503915e-002°)
5.74116462207305e+001	(1.45109208779383e-005dB,-5.59289136512940e-002°)
5.75439937337134e+001	(1.45779002630639e-005dB,-5.60578435860689e-002°)
5.76766463392228e+001	(1.46451888143948e-005dB,-5.61870707383201e-002°)
5.78096047405695e+001	(1.47127879533401e-005dB,-5.63165957932273e-002°)
5.79428696426858e+001	(1.47806991167381e-005dB,-5.64464194375501e-002°)
5.80764417521289e+001	(1.48489237433555e-005dB,-5.65765423596313e-002°)
5.82103217770848e+001	(1.49174632873882e-005dB,-5.67069652494002e-002°)
5.83445104273721e+001	(1.49863191856744e-005dB,-5.68376887983775e-002°)
5.84790084144457e+001	(1.50554929136248e-005dB,-5.69687136996777e-002°)
5.86138164514005e+001	(1.51249859312212e-005dB,-5.71000406480134e-002°)
5.87489352529753e+001	(1.51947997158029e-005dB,-5.72316703396987e-002°)
5.88843655355565e+001	(1.52649357504954e-005dB,-5.73636034726531e-002°)
5.90201080171821e+001	(1.53353955107091e-005dB,-5.74958407464052e-002°)
5.91561634175450e+001	(1.54061805027131e-005dB,-5.76283828620967e-002°)
5.92925324579976e+001	(1.54772922212043e-005dB,-5.77612305224848e-002°)
5.94292158615549e+001	(1.55487321782375e-005dB,-5.78943844319477e-002°)
5.95662143528986e+001	(1.56205018877959e-005dB,-5.80278452964874e-002°)
5.97035286583813e+001	(1.56926028715773e-005dB,-5.81616138237335e-002°)
5.98411595060295e+001	(1.57650366570655e-005dB,-5.82956907229470e-002°)
5.99791076255485e+001	(1.58378047852447e-005dB,-5.84300767050239e-002°)
6.01173737483254e+001	(1.59109087932414e-005dB,-5.85647724824996e-002°)
6.02559586074333e+001	(1.59843502316831e-005dB,-5.86997787695519e-002°)
6.03948629376355e+001	(1.60581306646974e-005dB,-5.88350962820052e-002°)
6.05340874753889e+001	(1.61322516544833e-005dB,-5.89707257373343e-002°)
6.06736329588481e+001	(1.62067147670969e-005dB,-5.91066678546682e-002°)
6.08135001278693e+001	(1.62815215898094e-005dB,-5.92429233547936e-002°)
6.09536897240144e+001	(1.63566737021774e-005dB,-5.93794929601591e-002°)
6.10942024905547e+001	(1.64321727030439e-005dB,-5.95163773948790e-002°)
6.12350391724748e+001	(1.65080201893230e-005dB,-5.96535773847370e-002°)
6.13762005164769e+001	(1.65842177772154e-005dB,-5.97910936571897e-002°)
6.15176872709843e+001	(1.66607670732783e-005dB,-5.99289269413716e-002°)
6.16595001861457e+001	(1.67376697052841e-005dB,-6.00670779680977e-002°)
6.18016400138391e+001	(1.68149273067909e-005dB,-6.02055474698678e-002°)
6.19441075076756e+001	(1.68925415094282e-005dB,-6.03443361808708e-002°)
6.20869034230038e+001	(1.69705139660404e-005dB,-6.04834448369882e-002°)
6.22300285169134e+001	(1.70488463275433e-005dB,-6.06228741757980e-002°)
6.23734835482394e+001	(1.71275402506386e-005dB,-6.07626249365788e-002°)
6.25172692775660e+001	(1.72065974132427e-005dB,-6.09026978603133e-002°)
6.26613864672309e+001	(1.72860194836290e-005dB,-6.10430936896932e-002°)
6.28058358813292e+001	(1.73658081512858e-005dB,-6.11838131691215e-002°)
6.29506182857171e+001	(1.74459651114874e-005dB,-6.13248570447185e-002°)
6.30957344480167e+001	(1.75264920537218e-005dB,-6.14662260643239e-002°)
6.32411851376193e+001	(1.76073906964067e-005dB,-6.16079209775017e-002°)
6.33869711256901e+001	(1.76886627483167e-005dB,-6.17499425355445e-002°)
6.35330931851717e+001	(1.77703099336552e-005dB,-6.18922914914764e-002°)
6.36795520907889e+001	(1.78523339881974e-005dB,-6.20349686000580e-002°)
6.38263486190522e+001	(1.79347366496473e-005dB,-6.21779746177898e-002°)
6.39734835482621e+001	(1.80175196576372e-005dB,-6.23213103029168e-002°)
6.41209576585135e+001	(1.81006847807291e-005dB,-6.24649764154315e-002°)
6.42687717316993e+001	(1.81842337739843e-005dB,-6.26089737170791e-002°)
6.44169265515150e+001	(1.82681684156079e-005dB,-6.27533029713609e-002°)
6.45654229034628e+001	(1.83524904780188e-005dB,-6.28979649435384e-002°)
6.47142615748556e+001	(1.84372017567797e-005dB,-6.30429604006377e-002°)
6.48634433548211e+001	(1.85223040474531e-005dB,-6.31882901114526e-002°)
6.50129690343063e+001	(1.86077991494587e-005dB,-6.33339548465503e-002°)
6.51628394060815e+001	(1.86936888815027e-005dB,-6.34799553782737e-002°)
6.53130552647445e+001	(1.87799750603622e-005dB,-6.36262924807471e-002°)
6.54636174067247e+001	(1.88666595240297e-005dB,-6.37729669298789e-002°)
6.56145266302878e+001	(1.89537440969967e-005dB,-6.39199795033672e-002°)
6.57657837355393e+001	(1.90412306384707e-005dB,-6.40673309807023e-002°)
6.59173895244294e+001	(1.91291209980154e-005dB,-6.42150221431719e-002°)
6.60693448007568e+001	(1.92174170406237e-005dB,-6.43630537738653e-002°)
6.62216503701734e+001	(1.93061206447890e-005dB,-6.45114266576769e-002°)
6.63743070401881e+001	(1.93952336812900e-005dB,-6.46601415813108e-002°)
6.65273156201713e+001	(1.94847580498349e-005dB,-6.48091993332849e-002°)
6.66806769213594e+001	(1.95746956404885e-005dB,-6.49586007039350e-002°)
6.68343917568586e+001	(1.96650483664593e-005dB,-6.51083464854191e-002°)
6.69884609416498e+001	(1.97558181428845e-005dB,-6.52584374717218e-002°)
6.71428852925924e+001	(1.98470068926154e-005dB,-6.54088744586576e-002°)
6.72976656284289e+001	(1.99386165500755e-005dB,-6.55596582438765e-002°)
6.74528027697893e+001	(2.00306490593309e-005dB,-6.57107896268673e-002°)
6.76082975391953e+001	(2.01231063721626e-005dB,-6.58622694089618e-002°)
6.77641507610646e+001	(2.02159904499946e-005dB,-6.60140983933395e-002°)
6.79203632617156e+001	(2.03093032581078e-005dB,-6.61662773850319e-002°)
6.80769358693712e+001	(2.04030467810697e-005dB,-6.63188071909261e-002°)
6.82338694141640e+001	(2.04972230053763e-005dB,-6.64716886197700e-002°)
6.83911647281400e+001	(2.05918339252381e-005dB,-6.66249224821757e-002°)
6.85488226452632e+001	(2.06868815522230e-005dB,-6.67785095906244e-002°)
6.87068440014203e+001	(2.07823678998276e-005dB,-6.69324507594706e-002°)
6.88652296344247e+001	(2.08782949911918e-005dB,-6.70867468049462e-002°)
6.90239803840212e+001	(2.09746648648841e-005dB,-6.72413985451651e-002°)
6.91830970918907e+001	(2.10714795575446e-005dB,-6.73964068001272e-002°)
6.93425806016539e+001	(2.11687411308855e-005dB,-6.75517723917232e-002°)
6.95024317588767e+001	(2.12664516389042e-005dB,-6.77074961437386e-002°)
6.96626514110739e+001	(2.13646131645277e-005dB,-6.78635788818585e-002°)
6.98232404077141e+001	(2.14632277771825e-005dB,-6.80200214336710e-002°)
6.99841996002243e+001	(2.15622975829391e-005dB,-6.81768246286729e-002°)
7.01455298419941e+001	(2.16618246647239e-005dB,-6.83339892982732e-002°)
7.03072319883803e+001	(2.17618111517510e-005dB,-6.84915162757978e-002°)
7.04693068967116e+001	(2.18622591520191e-005dB,-6.86494063964941e-002°)
7.06317554262931e+001	(2.19631707985992e-005dB,-6.88076604975349e-002°)
7.07945784384107e+001	(2.20645482342051e-005dB,-6.89662794180233e-002°)
7.09577767963358e+001	(2.21663936073369e-005dB,-6.91252639989970e-002°)
7.11213513653298e+001	(2.22687090761372e-005dB,-6.92846150834331e-002°)
7.12853030126488e+001	(2.23714968122494e-005dB,-6.94443335162518e-002°)
7.14496326075482e+001	(2.24747589969598e-005dB,-6.96044201443213e-002°)
7.16143410212871e+001	(2.25784978192692e-005dB,-6.97648758164629e-002°)
7.17794291271330e+001	(2.26827154778212e-005dB,-6.99257013834544e-002°)
7.19448978003668e+001	(2.27874141847602e-005dB,-7.00868976980354e-002°)
7.21107479182868e+001	(2.28925961522301e-005dB,-7.02484656149115e-002°)
7.22769803602138e+001	(2.29982636270903e-005dB,-7.04104059907588e-002°)
7.24435960074958e+001	(2.31044188369137e-005dB,-7.05727196842290e-002°)
7.26105957435123e+001	(2.32110640362741e-005dB,-7.07354075559527e-002°)
7.27779804536792e+001	(2.33182014932453e-005dB,-7.08984704685455e-002°)
7.29457510254536e+001	(2.34258334720441e-005dB,-7.10619092866116e-002°)
7.31139083483385e+001	(2.35339622581019e-005dB,-7.12257248767486e-002°)
7.32824533138871e+001	(2.36425901426361e-005dB,-7.13899181075522e-002°)
7.34513868157082e+001	(2.37517194322928e-005dB,-7.15544898496206e-002°)
7.36207097494703e+001	(2.38613524395041e-005dB,-7.17194409755593e-002°)
7.37904230129068e+001	(2.39714914902024e-005dB,-7.18847723599860e-002°)
7.39605275058205e+001	(2.40821389238203e-005dB,-7.20504848795345e-002°)
7.41310241300884e+001	(2.41932970778617e-005dB,-7.22165794128598e-002°)
7.43019137896668e+001	(2.43049683168313e-005dB,-7.23830568406432e-002°)
7.44731973905956e+001	(2.44171550071623e-005dB,-7.25499180455962e-002°)
7.46448758410033e+001	(2.45298595307168e-005dB,-7.27171639124652e-002°)
7.48169500511121e+001	(2.46430842770713e-005dB,-7.28847953280371e-002°)
7.49894209332422e+001	(2.47568316435168e-005dB,-7.30528131811429e-002°)
7.51622894018172e+001	(2.48711040389158e-005dB,-7.32212183626633e-002°)
7.53355563733684e+001	(2.49859039010604e-005dB,-7.33900117655327e-002°)
7.55092227665400e+001	(2.51012336465274e-005dB,-7.35591942847444e-002°)
7.56832895020940e+001	(2.52170957401095e-005dB,-7.37287668173554e-002°)
7.58577575029150e+001	(2.53334926234554e-005dB,-7.38987302624907e-002°)
7.60326276940148e+001	(2.54504267710006e-005dB,-7.40690855213485e-002°)
7.62079010025378e+001	(2.55679006629665e-005dB,-7.42398334972048e-002°)
7.63835783577656e+001	(2.56859167911459e-005dB,-7.44109750954183e-002°)
7.65596606911222e+001	(2.58044776569746e-005dB,-7.45825112234351e-002°)
7.67361489361784e+001	(2.59235857753890e-005dB,-7.47544427907936e-002°)
7.69130440286575e+001	(2.60432436728969e-005dB,-7.49267707091290e-002°)
7.70903469064395e+001	(2.61634538895065e-005dB,-7.50994958921786e-002°)
7.72680585095667e+001	(2.62842189690830e-005dB,-7.52726192557866e-002°)
7.74461797802484e+001	(2.64055414767065e-005dB,-7.54461417179086e-002°)
7.76247116628657e+001	(2.65274239813143e-005dB,-7.56200641986167e-002°)
7.78036551039769e+001	(2.66498690749869e-005dB,-7.57943876201046e-002°)
7.79830110523223e+001	(2.67728793440189e-005dB,-7.59691129066919e-002°)
7.81627804588294e+001	(2.68964574074916e-005dB,-7.61442409848296e-002°)
7.83429642766176e+001	(2.70206058825573e-005dB,-7.63197727831048e-002°)
7.85235634610036e+001	(2.71453273998688e-005dB,-7.64957092322454e-002°)
7.87045789695063e+001	(2.72706246055075e-005dB,-7.66720512651255e-002°)
7.88860117618518e+001	(2.73965001590553e-005dB,-7.68487998167699e-002°)
7.90678627999789e+001	(2.75229567278084e-005dB,-7.70259558243595e-002°)
7.92501330480435e+001	(2.76499969925633e-005dB,-7.72035202272356e-002°)
7.94328234724245e+001	(2.77776236553312e-005dB,-7.73814939669056e-002°)
7.96159350417282e+001	(2.79058394123372e-005dB,-7.75598779870480e-002°)
7.97994687267940e+001	(2.80346469868072e-005dB,-7.77386732335165e-002°)
7.99834255006991e+001	(2.81640491077529e-005dB,-7.79178806543459e-002°)
8.01678063387642e+001	(2.82940485254005e-005dB,-7.80975011997570e-002°)
8.03526122185580e+001	(2.84246479938335e-005dB,-7.82775358221614e-002°)
8.05378441199029e+001	(2.85558502864215e-005dB,-7.84579854761666e-002°)
8.07235030248801e+001	(2.86876581765338e-005dB,-7.86388511185812e-002°)
8.09095899178345e+001	(2.88200744664692e-005dB,-7.88201337084200e-002°)
8.10961057853803e+001	(2.89531019662407e-005dB,-7.90018342069086e-002°)
8.12830516164061e+001	(2.90867434877897e-005dB,-7.91839535774893e-002°)
8.14704284020801e+001	(2.92210018739156e-005dB,-7.93664927858256e-002°)
8.16582371358554e+001	(2.93558799712750e-005dB,-7.95494527998079e-002°)
8.18464788134751e+001	(2.94913806400245e-005dB,-7.97328345895575e-002°)
8.20351544329780e+001	(2.96275067441778e-005dB,-7.99166391274332e-002°)
8.22242649947032e+001	(2.97642611843926e-005dB,-8.01008673880353e-002°)
8.24138115012964e+001	(2.99016468536115e-005dB,-8.02855203482119e-002°)
8.26037949577140e+001	(3.00396666659923e-005dB,-8.04705989870626e-002°)
8.27942163712295e+001	(3.01783235511212e-005dB,-8.06561042859451e-002°)
8.29850767514383e+001	(3.03176204501564e-005dB,-8.08420372284794e-002°)
8.31763771102632e+001	(3.04575603138987e-005dB,-8.10283988005538e-002°)
8.33681184619595e+001	(3.05981461105066e-005dB,-8.12151899903299e-002°)
8.35603018231209e+001	(3.07393808197100e-005dB,-8.14024117882472e-002°)
8.37529282126843e+001	(3.08812674482395e-005dB,-8.15900651870291e-002°)
8.39459986519358e+001	(3.10238089893251e-005dB,-8.17781511816881e-002°)
8.41395141645155e+001	(3.11670084766977e-005dB,-8.19666707695309e-002°)
8.43334757764235e+001	(3.13108689421596e-005dB,-8.21556249501635e-002°)
8.45278845160250e+001	(3.14553934329415e-005dB,-8.23450147254970e-002°)
8.47227414140556e+001	(3.16005850252038e-005dB,-8.25348410997522e-002°)
8.49180475036273e+001	(3.17464467912491e-005dB,-8.27251050794659e-002°)
8.51138038202336e+001	(3.18929818265235e-005dB,-8.29158076734955e-002°)
8.53100114017549e+001	(3.20401932361158e-005dB,-8.31069498930243e-002°)
8.55066712884642e+001	(3.21880841463297e-005dB,-8.32985327515674e-002°)
8.57037845230329e+001	(3.23366576853972e-005dB,-8.34905572649769e-002°)
8.59013521505354e+001	(3.24859170143369e-005dB,-8.36830244514468e-002°)
8.60993752184559e+001	(3.26358652903096e-005dB,-8.38759353315193e-002°)
8.62978547766929e+001	(3.27865056994056e-005dB,-8.40692909280892e-002°)
8.64967918775652e+001	(3.29378414354294e-005dB,-8.42630922664102e-002°)
8.66961875758175e+001	(3.30898757037569e-005dB,-8.44573403741001e-002°)
8.68960429286260e+001	(3.32426117348360e-005dB,-8.46520362811455e-002°)
8.70963589956038e+001	(3.33960527610430e-005dB,-8.48471810199086e-002°)
8.72971368388069e+001	(3.35502020359689e-005dB,-8.50427756251314e-002°)
8.74983775227393e+001	(3.37050628382765e-005dB,-8.52388211339424e-002°)
8.77000821143592e+001	(3.38606384485571e-005dB,-8.54353185858609e-002°)
8.79022516830841e+001	(3.40169321570446e-005dB,-8.56322690228035e-002°)
8.81048873007971e+001	(3.41739472906171e-005dB,-8.58296734890888e-002°)
8.83079900418520e+001	(3.43316871722947e-005dB,-8.60275330314439e-002°)
8.85115609830792e+001	(3.44901551501696e-005dB,-8.62258486990089e-002°)
8.87156012037917e+001	(3.46493545839053e-005dB,-8.64246215433432e-002°)
8.89201117857905e+001	(3.48092888524517e-005dB,-8.66238526184310e-002°)
8.91250938133702e+001	(3.49699613405439e-005dB,-8.68235429806866e-002°)
8.93305483733251e+001	(3.51313754618463e-005dB,-8.70236936889602e-002°)
8.95364765549550e+001	(3.52935346377375e-005dB,-8.72243058045434e-002°)
8.97428794500704e+001	(3.54564423088822e-005dB,-8.74253803911749e-002°)
8.99497581529991e+001	(3.56201019275165e-005dB,-8.76269185150466e-002°)
9.01571137605912e+001	(3.57845169651623e-005dB,-8.78289212448081e-002°)
9.03649473722257e+001	(3.59496909087705e-005dB,-8.80313896515736e-002°)
9.05732600898155e+001	(3.61156272607207e-005dB,-8.82343248089269e-002°)
9.07820530178141e+001	(3.62823295446068e-005dB,-8.84377277929275e-002°)
9.09913272632206e+001	(3.64498012917373e-005dB,-8.86415996821157e-002°)
9.12010839355864e+001	(3.66180460546350e-005dB,-8.88459415575189e-002°)
9.14113241470204e+001	(3.67870673973942e-005dB,-8.90507545026573e-002°)
9.16220490121954e+001	(3.69568689130384e-005dB,-8.92560396035491e-002°)
9.18332596483535e+001	(3.71274541965193e-005dB,-8.94617979487171e-002°)
9.20449571753125e+001	(3.72988268678605e-005dB,-8.96680306291937e-002°)
9.22571427154717e+001	(3.74709905567283e-005dB,-8.98747387385274e-002°)
9.24698173938176e+001	(3.76439489197896e-005dB,-9.00819233727877e-002°)
9.26829823379302e+001	(3.78177056291398e-005dB,-9.02895856305718e-002°)
9.28966386779889e+001	(3.79922643588028e-005dB,-9.04977266130102e-002°)
9.31107875467783e+001	(3.81676288175172e-005dB,-9.07063474237719e-002°)
9.33254300796944e+001	(3.83438027236645e-005dB,-9.09154491690715e-002°)
9.35405674147504e+001	(3.85207898129836e-005dB,-9.11250329576738e-002°)
9.37562006925833e+001	(3.86985938385705e-005dB,-9.13350999009003e-002°)
9.39723310564590e+001	(3.88772185670212e-005dB,-9.15456511126353e-002°)
9.41889596522793e+001	(3.90566677957897e-005dB,-9.17566877093312e-002°)
9.44060876285875e+001	(3.92369453281151e-005dB,-9.19682108100152e-002°)
9.46237161365745e+001	(3.94180549788081e-005dB,-9.21802215362943e-002°)
9.48418463300849e+001	(3.96000005993228e-005dB,-9.23927210123622e-002°)
9.50604793656233e+001	(3.97827860430418e-005dB,-9.26057103650047e-002°)
9.52796164023603e+001	(3.99664151864905e-005dB,-9.28191907236055e-002°)
