Freq.	V(n003)
1.79887091512867e+002	(-5.02897043265735e+001dB,8.98247559064139e+001°)
1.80301774085945e+002	(-5.02697036690014e+001dB,8.98243519124947e+001°)
1.80717412601081e+002	(-5.02497030083940e+001dB,8.98239469871724e+001°)
1.81134009261948e+002	(-5.02297023447374e+001dB,8.98235411282992e+001°)
1.81551566277301e+002	(-5.02097016780175e+001dB,8.98231343337224e+001°)
1.81970085860986e+002	(-5.01897010082201e+001dB,8.98227266012841e+001°)
1.82389570231951e+002	(-5.01697003353310e+001dB,8.98223179288217e+001°)
1.82810021614262e+002	(-5.01496996593361e+001dB,8.98219083141675e+001°)
1.83231442237109e+002	(-5.01296989802208e+001dB,8.98214977551488e+001°)
1.83653834334822e+002	(-5.01096982979709e+001dB,8.98210862495879e+001°)
1.84077200146883e+002	(-5.00896976125718e+001dB,8.98206737953020e+001°)
1.84501541917935e+002	(-5.00696969240091e+001dB,8.98202603901034e+001°)
1.84926861897795e+002	(-5.00496962322681e+001dB,8.98198460317992e+001°)
1.85353162341468e+002	(-5.00296955373341e+001dB,8.98194307181916e+001°)
1.85780445509157e+002	(-5.00096948391924e+001dB,8.98190144470775e+001°)
1.86208713666274e+002	(-4.99896941378283e+001dB,8.98185972162491e+001°)
1.86637969083454e+002	(-4.99696934332267e+001dB,8.98181790234930e+001°)
1.87068214036567e+002	(-4.99496927253729e+001dB,8.98177598665911e+001°)
1.87499450806729e+002	(-4.99296920142517e+001dB,8.98173397433200e+001°)
1.87931681680314e+002	(-4.99096912998482e+001dB,8.98169186514513e+001°)
1.88364908948967e+002	(-4.98896905821470e+001dB,8.98164965887512e+001°)
1.88799134909616e+002	(-4.98696898611331e+001dB,8.98160735529811e+001°)
1.89234361864485e+002	(-4.98496891367911e+001dB,8.98156495418968e+001°)
1.89670592121102e+002	(-4.98296884091057e+001dB,8.98152245532494e+001°)
1.90107827992317e+002	(-4.98096876780615e+001dB,8.98147985847844e+001°)
1.90546071796312e+002	(-4.97896869436428e+001dB,8.98143716342424e+001°)
1.90985325856611e+002	(-4.97696862058342e+001dB,8.98139436993587e+001°)
1.91425592502095e+002	(-4.97496854646201e+001dB,8.98135147778631e+001°)
1.91866874067016e+002	(-4.97296847199846e+001dB,8.98130848674806e+001°)
1.92309172891003e+002	(-4.97096839719120e+001dB,8.98126539659307e+001°)
1.92752491319080e+002	(-4.96896832203864e+001dB,8.98122220709277e+001°)
1.93196831701679e+002	(-4.96696824653919e+001dB,8.98117891801805e+001°)
1.93642196394647e+002	(-4.96496817069125e+001dB,8.98113552913929e+001°)
1.94088587759264e+002	(-4.96296809449321e+001dB,8.98109204022633e+001°)
1.94536008162253e+002	(-4.96096801794346e+001dB,8.98104845104848e+001°)
1.94984459975791e+002	(-4.95896794104036e+001dB,8.98100476137451e+001°)
1.95433945577526e+002	(-4.95696786378230e+001dB,8.98096097097269e+001°)
1.95884467350585e+002	(-4.95496778616762e+001dB,8.98091707961070e+001°)
1.96336027683591e+002	(-4.95296770819469e+001dB,8.98087308705574e+001°)
1.96788628970671e+002	(-4.95096762986185e+001dB,8.98082899307442e+001°)
1.97242273611472e+002	(-4.94896755116743e+001dB,8.98078479743286e+001°)
1.97696964011172e+002	(-4.94696747210978e+001dB,8.98074049989661e+001°)
1.98152702580496e+002	(-4.94496739268722e+001dB,8.98069610023068e+001°)
1.98609491735723e+002	(-4.94296731289805e+001dB,8.98065159819956e+001°)
1.99067333898705e+002	(-4.94096723274059e+001dB,8.98060699356717e+001°)
1.99526231496874e+002	(-4.93896715221314e+001dB,8.98056228609689e+001°)
1.99986186963260e+002	(-4.93696707131399e+001dB,8.98051747555157e+001°)
2.00447202736502e+002	(-4.93496699004142e+001dB,8.98047256169351e+001°)
2.00909281260859e+002	(-4.93296690839371e+001dB,8.98042754428443e+001°)
2.01372424986225e+002	(-4.93096682636913e+001dB,8.98038242308555e+001°)
2.01836636368142e+002	(-4.92896674396594e+001dB,8.98033719785750e+001°)
2.02301917867813e+002	(-4.92696666118238e+001dB,8.98029186836037e+001°)
2.02768271952114e+002	(-4.92496657801672e+001dB,8.98024643435370e+001°)
2.03235701093608e+002	(-4.92296649446718e+001dB,8.98020089559647e+001°)
2.03704207770558e+002	(-4.92096641053199e+001dB,8.98015525184710e+001°)
2.04173794466939e+002	(-4.91896632620936e+001dB,8.98010950286347e+001°)
2.04644463672453e+002	(-4.91696624149752e+001dB,8.98006364840288e+001°)
2.05116217882542e+002	(-4.91496615639467e+001dB,8.98001768822209e+001°)
2.05589059598400e+002	(-4.91296607089899e+001dB,8.97997162207727e+001°)
2.06062991326985e+002	(-4.91096598500868e+001dB,8.97992544972406e+001°)
2.06538015581038e+002	(-4.90896589872192e+001dB,8.97987917091752e+001°)
2.07014134879090e+002	(-4.90696581203687e+001dB,8.97983278541213e+001°)
2.07491351745476e+002	(-4.90496572495170e+001dB,8.97978629296183e+001°)
2.07969668710355e+002	(-4.90296563746456e+001dB,8.97973969331999e+001°)
2.08449088309714e+002	(-4.90096554957359e+001dB,8.97969298623938e+001°)
2.08929613085389e+002	(-4.89896546127694e+001dB,8.97964617147223e+001°)
2.09411245585074e+002	(-4.89696537257272e+001dB,8.97959924877020e+001°)
2.09893988362338e+002	(-4.89496528345906e+001dB,8.97955221788435e+001°)
2.10377843976633e+002	(-4.89296519393407e+001dB,8.97950507856519e+001°)
2.10862814993314e+002	(-4.89096510399584e+001dB,8.97945783056263e+001°)
2.11348903983650e+002	(-4.88896501364247e+001dB,8.97941047362604e+001°)
2.11836113524835e+002	(-4.88696492287205e+001dB,8.97936300750418e+001°)
2.12324446200007e+002	(-4.88496483168265e+001dB,8.97931543194523e+001°)
2.12813904598256e+002	(-4.88296474007234e+001dB,8.97926774669681e+001°)
2.13304491314642e+002	(-4.88096464803916e+001dB,8.97921995150594e+001°)
2.13796208950208e+002	(-4.87896455558118e+001dB,8.97917204611907e+001°)
2.14289060111990e+002	(-4.87696446269643e+001dB,8.97912403028204e+001°)
2.14783047413038e+002	(-4.87496436938294e+001dB,8.97907590374013e+001°)
2.15278173472422e+002	(-4.87296427563873e+001dB,8.97902766623802e+001°)
2.15774440915251e+002	(-4.87096418146181e+001dB,8.97897931751980e+001°)
2.16271852372686e+002	(-4.86896408685018e+001dB,8.97893085732897e+001°)
2.16770410481954e+002	(-4.86696399180185e+001dB,8.97888228540845e+001°)
2.17270117886359e+002	(-4.86496389631479e+001dB,8.97883360150054e+001°)
2.17770977235300e+002	(-4.86296380038698e+001dB,8.97878480534697e+001°)
2.18272991184284e+002	(-4.86096370401638e+001dB,8.97873589668887e+001°)
2.18776162394939e+002	(-4.85896360720095e+001dB,8.97868687526676e+001°)
2.19280493535029e+002	(-4.85696350993863e+001dB,8.97863774082056e+001°)
2.19785987278467e+002	(-4.85496341222737e+001dB,8.97858849308961e+001°)
2.20292646305330e+002	(-4.85296331406510e+001dB,8.97853913181263e+001°)
2.20800473301874e+002	(-4.85096321544972e+001dB,8.97848965672774e+001°)
2.21309470960548e+002	(-4.84896311637915e+001dB,8.97844006757247e+001°)
2.21819641980006e+002	(-4.84696301685128e+001dB,8.97839036408372e+001°)
2.22330989065124e+002	(-4.84496291686402e+001dB,8.97834054599780e+001°)
2.22843514927014e+002	(-4.84296281641523e+001dB,8.97829061305041e+001°)
2.23357222283037e+002	(-4.84096271550278e+001dB,8.97824056497662e+001°)
2.23872113856818e+002	(-4.83896261412454e+001dB,8.97819040151092e+001°)
2.24388192378260e+002	(-4.83696251227836e+001dB,8.97814012238717e+001°)
2.24905460583562e+002	(-4.83496240996207e+001dB,8.97808972733861e+001°)
2.25423921215226e+002	(-4.83296230717350e+001dB,8.97803921609787e+001°)
2.25943577022081e+002	(-4.83096220391048e+001dB,8.97798858839697e+001°)
2.26464430759289e+002	(-4.82896210017082e+001dB,8.97793784396730e+001°)
2.26986485188366e+002	(-4.82696199595231e+001dB,8.97788698253964e+001°)
2.27509743077190e+002	(-4.82496189125274e+001dB,8.97783600384414e+001°)
2.28034207200025e+002	(-4.82296178606990e+001dB,8.97778490761033e+001°)
2.28559880337526e+002	(-4.82096168040156e+001dB,8.97773369356711e+001°)
2.29086765276760e+002	(-4.81896157424546e+001dB,8.97768236144277e+001°)
2.29614864811219e+002	(-4.81696146759937e+001dB,8.97763091096495e+001°)
2.30144181740834e+002	(-4.81496136046102e+001dB,8.97757934186069e+001°)
2.30674718871990e+002	(-4.81296125282813e+001dB,8.97752765385637e+001°)
2.31206479017542e+002	(-4.81096114469843e+001dB,8.97747584667776e+001°)
2.31739464996831e+002	(-4.80896103606962e+001dB,8.97742392004998e+001°)
2.32273679635694e+002	(-4.80696092693940e+001dB,8.97737187369753e+001°)
2.32809125766484e+002	(-4.80496081730545e+001dB,8.97731970734426e+001°)
2.33345806228083e+002	(-4.80296070716544e+001dB,8.97726742071340e+001°)
2.33883723865918e+002	(-4.80096059651705e+001dB,8.97721501352753e+001°)
2.34422881531975e+002	(-4.79896048535793e+001dB,8.97716248550858e+001°)
2.34963282084813e+002	(-4.79696037368571e+001dB,8.97710983637785e+001°)
2.35504928389583e+002	(-4.79496026149803e+001dB,8.97705706585601e+001°)
2.36047823318040e+002	(-4.79296014879252e+001dB,8.97700417366306e+001°)
2.36591969748558e+002	(-4.79096003556677e+001dB,8.97695115951836e+001°)
2.37137370566148e+002	(-4.78895992181839e+001dB,8.97689802314062e+001°)
2.37684028662470e+002	(-4.78695980754497e+001dB,8.97684476424792e+001°)
2.38231946935851e+002	(-4.78495969274408e+001dB,8.97679138255767e+001°)
2.38781128291300e+002	(-4.78295957741328e+001dB,8.97673787778663e+001°)
2.39331575640521e+002	(-4.78095946155014e+001dB,8.97668424965090e+001°)
2.39883291901931e+002	(-4.77895934515220e+001dB,8.97663049786595e+001°)
2.40436280000675e+002	(-4.77695922821698e+001dB,8.97657662214656e+001°)
2.40990542868641e+002	(-4.77495911074200e+001dB,8.97652262220687e+001°)
2.41546083444476e+002	(-4.77295899272478e+001dB,8.97646849776037e+001°)
2.42102904673600e+002	(-4.77095887416282e+001dB,8.97641424851986e+001°)
2.42661009508223e+002	(-4.76895875505358e+001dB,8.97635987419749e+001°)
2.43220400907363e+002	(-4.76695863539456e+001dB,8.97630537450476e+001°)
2.43781081836857e+002	(-4.76495851518322e+001dB,8.97625074915249e+001°)
2.44343055269379e+002	(-4.76295839441700e+001dB,8.97619599785082e+001°)
2.44906324184456e+002	(-4.76095827309334e+001dB,8.97614112030924e+001°)
2.45470891568485e+002	(-4.75895815120966e+001dB,8.97608611623657e+001°)
2.46036760414744e+002	(-4.75695802876340e+001dB,8.97603098534094e+001°)
2.46603933723415e+002	(-4.75495790575194e+001dB,8.97597572732982e+001°)
2.47172414501594e+002	(-4.75295778217268e+001dB,8.97592034191000e+001°)
2.47742205763310e+002	(-4.75095765802300e+001dB,8.97586482878760e+001°)
2.48313310529538e+002	(-4.74895753330026e+001dB,8.97580918766805e+001°)
2.48885731828220e+002	(-4.74695740800183e+001dB,8.97575341825610e+001°)
2.49459472694277e+002	(-4.74495728212503e+001dB,8.97569752025583e+001°)
2.50034536169624e+002	(-4.74295715566721e+001dB,8.97564149337063e+001°)
2.50610925303192e+002	(-4.74095702862568e+001dB,8.97558533730319e+001°)
2.51188643150939e+002	(-4.73895690099774e+001dB,8.97552905175555e+001°)
2.51767692775866e+002	(-4.73695677278070e+001dB,8.97547263642902e+001°)
2.52348077248038e+002	(-4.73495664397182e+001dB,8.97541609102425e+001°)
2.52929799644595e+002	(-4.73295651456839e+001dB,8.97535941524119e+001°)
2.53512863049771e+002	(-4.73095638456764e+001dB,8.97530260877908e+001°)
2.54097270554911e+002	(-4.72895625396684e+001dB,8.97524567133650e+001°)
2.54683025258485e+002	(-4.72695612276320e+001dB,8.97518860261130e+001°)
2.55270130266105e+002	(-4.72495599095395e+001dB,8.97513140230065e+001°)
2.55858588690545e+002	(-4.72295585853628e+001dB,8.97507407010102e+001°)
2.56448403651752e+002	(-4.72095572550740e+001dB,8.97501660570818e+001°)
2.57039578276867e+002	(-4.71895559186448e+001dB,8.97495900881719e+001°)
2.57632115700238e+002	(-4.71695545760468e+001dB,8.97490127912240e+001°)
2.58226019063440e+002	(-4.71495532272516e+001dB,8.97484341631747e+001°)
2.58821291515289e+002	(-4.71295518722305e+001dB,8.97478542009534e+001°)
2.59417936211862e+002	(-4.71095505109549e+001dB,8.97472729014826e+001°)
2.60015956316507e+002	(-4.70895491433959e+001dB,8.97466902616774e+001°)
2.60615354999870e+002	(-4.70695477695244e+001dB,8.97461062784460e+001°)
2.61216135439901e+002	(-4.70495463893113e+001dB,8.97455209486894e+001°)
2.61818300821878e+002	(-4.70295450027274e+001dB,8.97449342693014e+001°)
2.62421854338424e+002	(-4.70095436097432e+001dB,8.97443462371687e+001°)
2.63026799189518e+002	(-4.69895422103292e+001dB,8.97437568491706e+001°)
2.63633138582518e+002	(-4.69695408044558e+001dB,8.97431661021795e+001°)
2.64240875732174e+002	(-4.69495393920930e+001dB,8.97425739930603e+001°)
2.64850013860650e+002	(-4.69295379732110e+001dB,8.97419805186710e+001°)
2.65460556197534e+002	(-4.69095365477797e+001dB,8.97413856758619e+001°)
2.66072505979861e+002	(-4.68895351157687e+001dB,8.97407894614764e+001°)
2.66685866452127e+002	(-4.68695336771479e+001dB,8.97401918723503e+001°)
2.67300640866311e+002	(-4.68495322318865e+001dB,8.97395929053124e+001°)
2.67916832481883e+002	(-4.68295307799541e+001dB,8.97389925571840e+001°)
2.68534444565830e+002	(-4.68095293213198e+001dB,8.97383908247790e+001°)
2.69153480392671e+002	(-4.67895278559526e+001dB,8.97377877049040e+001°)
2.69773943244471e+002	(-4.67695263838215e+001dB,8.97371831943584e+001°)
2.70395836410864e+002	(-4.67495249048953e+001dB,8.97365772899338e+001°)
2.71019163189063e+002	(-4.67295234191426e+001dB,8.97359699884149e+001°)
2.71643926883887e+002	(-4.67095219265319e+001dB,8.97353612865785e+001°)
2.72270130807770e+002	(-4.66895204270315e+001dB,8.97347511811943e+001°)
2.72897778280783e+002	(-4.66695189206096e+001dB,8.97341396690243e+001°)
2.73526872630650e+002	(-4.66495174072343e+001dB,8.97335267468231e+001°)
2.74157417192767e+002	(-4.66295158868735e+001dB,8.97329124113380e+001°)
2.74789415310218e+002	(-4.66095143594949e+001dB,8.97322966593083e+001°)
2.75422870333795e+002	(-4.65895128250662e+001dB,8.97316794874663e+001°)
2.76057785622013e+002	(-4.65695112835548e+001dB,8.97310608925365e+001°)
2.76694164541130e+002	(-4.65495097349280e+001dB,8.97304408712357e+001°)
2.77332010465163e+002	(-4.65295081791530e+001dB,8.97298194202734e+001°)
2.77971326775907e+002	(-4.65095066161967e+001dB,8.97291965363514e+001°)
2.78612116862955e+002	(-4.64895050460261e+001dB,8.97285722161637e+001°)
2.79254384123712e+002	(-4.64695034686077e+001dB,8.97279464563968e+001°)
2.79898131963414e+002	(-4.64495018839083e+001dB,8.97273192537297e+001°)
2.80543363795149e+002	(-4.64295002918941e+001dB,8.97266906048334e+001°)
2.81190083039872e+002	(-4.64094986925314e+001dB,8.97260605063715e+001°)
2.81838293126423e+002	(-4.63894970857863e+001dB,8.97254289549997e+001°)
2.82487997491549e+002	(-4.63694954716246e+001dB,8.97247959473661e+001°)
2.83139199579916e+002	(-4.63494938500123e+001dB,8.97241614801110e+001°)
2.83791902844133e+002	(-4.63294922209148e+001dB,8.97235255498669e+001°)
2.84446110744769e+002	(-4.63094905842976e+001dB,8.97228881532585e+001°)
2.85101826750369e+002	(-4.62894889401260e+001dB,8.97222492869028e+001°)
2.85759054337472e+002	(-4.62694872883652e+001dB,8.97216089474090e+001°)
2.86417796990636e+002	(-4.62494856289801e+001dB,8.97209671313783e+001°)
2.87078058202447e+002	(-4.62294839619355e+001dB,8.97203238354042e+001°)
2.87739841473544e+002	(-4.62094822871961e+001dB,8.97196790560723e+001°)
2.88403150312638e+002	(-4.61894806047263e+001dB,8.97190327899602e+001°)
2.89067988236525e+002	(-4.61694789144904e+001dB,8.97183850336377e+001°)
2.89734358770109e+002	(-4.61494772164527e+001dB,8.97177357836666e+001°)
2.90402265446422e+002	(-4.61294755105770e+001dB,8.97170850366010e+001°)
2.91071711806638e+002	(-4.61094737968273e+001dB,8.97164327889866e+001°)
2.91742701400094e+002	(-4.60894720751672e+001dB,8.97157790373615e+001°)
2.92415237784310e+002	(-4.60694703455601e+001dB,8.97151237782556e+001°)
2.93089324525009e+002	(-4.60494686079694e+001dB,8.97144670081908e+001°)
2.93764965196130e+002	(-4.60294668623582e+001dB,8.97138087236811e+001°)
2.94442163379853e+002	(-4.60094651086895e+001dB,8.97131489212322e+001°)
2.95120922666615e+002	(-4.59894633469261e+001dB,8.97124875973420e+001°)
2.95801246655131e+002	(-4.59694615770307e+001dB,8.97118247485001e+001°)
2.96483138952411e+002	(-4.59494597989657e+001dB,8.97111603711880e+001°)
2.97166603173779e+002	(-4.59294580126934e+001dB,8.97104944618792e+001°)
2.97851642942895e+002	(-4.59094562181759e+001dB,8.97098270170389e+001°)
2.98538261891772e+002	(-4.58894544153751e+001dB,8.97091580331243e+001°)
2.99226463660795e+002	(-4.58694526042528e+001dB,8.97084875065843e+001°)
2.99916251898741e+002	(-4.58494507847707e+001dB,8.97078154338595e+001°)
3.00607630262799e+002	(-4.58294489568901e+001dB,8.97071418113825e+001°)
3.01300602418588e+002	(-4.58094471205722e+001dB,8.97064666355775e+001°)
3.01995172040178e+002	(-4.57894452757782e+001dB,8.97057899028603e+001°)
3.02691342810106e+002	(-4.57694434224688e+001dB,8.97051116096389e+001°)
3.03389118419403e+002	(-4.57494415606048e+001dB,8.97044317523124e+001°)
3.04088502567604e+002	(-4.57294396901467e+001dB,8.97037503272719e+001°)
3.04789498962774e+002	(-4.57094378110548e+001dB,8.97030673309003e+001°)
3.05492111321527e+002	(-4.56894359232892e+001dB,8.97023827595718e+001°)
3.06196343369043e+002	(-4.56694340268100e+001dB,8.97016966096523e+001°)
3.06902198839091e+002	(-4.56494321215769e+001dB,8.97010088774995e+001°)
3.07609681474046e+002	(-4.56294302075495e+001dB,8.97003195594625e+001°)
3.08318795024911e+002	(-4.56094282846872e+001dB,8.96996286518820e+001°)
3.09029543251334e+002	(-4.55894263529492e+001dB,8.96989361510903e+001°)
3.09741929921633e+002	(-4.55694244122946e+001dB,8.96982420534111e+001°)
3.10455958812811e+002	(-4.55494224626821e+001dB,8.96975463551597e+001°)
3.11171633710577e+002	(-4.55294205040705e+001dB,8.96968490526428e+001°)
3.11888958409369e+002	(-4.55094185364182e+001dB,8.96961501421588e+001°)
3.12607936712370e+002	(-4.54894165596835e+001dB,8.96954496199971e+001°)
3.13328572431533e+002	(-4.54694145738244e+001dB,8.96947474824389e+001°)
3.14050869387596e+002	(-4.54494125787989e+001dB,8.96940437257568e+001°)
3.14774831410106e+002	(-4.54294105745646e+001dB,8.96933383462144e+001°)
3.15500462337437e+002	(-4.54094085610790e+001dB,8.96926313400671e+001°)
3.16227766016812e+002	(-4.53894065382994e+001dB,8.96919227035614e+001°)
3.16956746304324e+002	(-4.53694045061829e+001dB,8.96912124329353e+001°)
3.17687407064951e+002	(-4.53494024646864e+001dB,8.96905005244178e+001°)
3.18419752172587e+002	(-4.53294004137667e+001dB,8.96897869742296e+001°)
3.19153785510050e+002	(-4.53093983533801e+001dB,8.96890717785822e+001°)
3.19889510969114e+002	(-4.52893962834831e+001dB,8.96883549336786e+001°)
3.20626932450521e+002	(-4.52693942040317e+001dB,8.96876364357132e+001°)
3.21366053864006e+002	(-4.52493921149818e+001dB,8.96869162808712e+001°)
3.22106879128317e+002	(-4.52293900162891e+001dB,8.96861944653292e+001°)
3.22849412171237e+002	(-4.52093879079091e+001dB,8.96854709852549e+001°)
3.23593656929602e+002	(-4.51893857897970e+001dB,8.96847458368073e+001°)
3.24339617349323e+002	(-4.51693836619081e+001dB,8.96840190161363e+001°)
3.25087297385408e+002	(-4.51493815241970e+001dB,8.96832905193829e+001°)
3.25836701001982e+002	(-4.51293793766186e+001dB,8.96825603426794e+001°)
3.26587832172309e+002	(-4.51093772191272e+001dB,8.96818284821489e+001°)
3.27340694878811e+002	(-4.50893750516771e+001dB,8.96810949339057e+001°)
3.28095293113092e+002	(-4.50693728742223e+001dB,8.96803596940551e+001°)
3.28851630875956e+002	(-4.50493706867166e+001dB,8.96796227586933e+001°)
3.29609712177431e+002	(-4.50293684891137e+001dB,8.96788841239076e+001°)
3.30369541036788e+002	(-4.50093662813669e+001dB,8.96781437857760e+001°)
3.31131121482564e+002	(-4.49893640634294e+001dB,8.96774017403678e+001°)
3.31894457552583e+002	(-4.49693618352542e+001dB,8.96766579837429e+001°)
3.32659553293977e+002	(-4.49493595967940e+001dB,8.96759125119523e+001°)
3.33426412763208e+002	(-4.49293573480013e+001dB,8.96751653210376e+001°)
3.34195040026087e+002	(-4.49093550888284e+001dB,8.96744164070316e+001°)
3.34965439157800e+002	(-4.48893528192275e+001dB,8.96736657659577e+001°)
3.35737614242927e+002	(-4.48693505391504e+001dB,8.96729133938300e+001°)
3.36511569375463e+002	(-4.48493482485487e+001dB,8.96721592866537e+001°)
3.37287308658841e+002	(-4.48293459473739e+001dB,8.96714034404245e+001°)
3.38064836205954e+002	(-4.48093436355771e+001dB,8.96706458511290e+001°)
3.38844156139175e+002	(-4.47893413131093e+001dB,8.96698865147442e+001°)
3.39625272590380e+002	(-4.47693389799213e+001dB,8.96691254272383e+001°)
3.40408189700973e+002	(-4.47493366359635e+001dB,8.96683625845698e+001°)
3.41192911621900e+002	(-4.47293342811864e+001dB,8.96675979826879e+001°)
3.41979442513681e+002	(-4.47093319155398e+001dB,8.96668316175326e+001°)
3.42767786546422e+002	(-4.46893295389737e+001dB,8.96660634850343e+001°)
3.43557947899846e+002	(-4.46693271514376e+001dB,8.96652935811141e+001°)
3.44349930763310e+002	(-4.46493247528809e+001dB,8.96645219016836e+001°)
3.45143739335828e+002	(-4.46293223432528e+001dB,8.96637484426451e+001°)
3.45939377826093e+002	(-4.46093199225021e+001dB,8.96629731998912e+001°)
3.46736850452503e+002	(-4.45893174905774e+001dB,8.96621961693051e+001°)
3.47536161443177e+002	(-4.45693150474273e+001dB,8.96614173467606e+001°)
3.48337315035983e+002	(-4.45493125929999e+001dB,8.96606367281217e+001°)
3.49140315478557e+002	(-4.45293101272431e+001dB,8.96598543092431e+001°)
3.49945167028328e+002	(-4.45093076501046e+001dB,8.96590700859696e+001°)
3.50751873952539e+002	(-4.44893051615320e+001dB,8.96582840541367e+001°)
3.51560440528269e+002	(-4.44693026614723e+001dB,8.96574962095700e+001°)
3.52370871042458e+002	(-4.44493001498727e+001dB,8.96567065480857e+001°)
3.53183169791927e+002	(-4.44292976266798e+001dB,8.96559150654900e+001°)
3.53997341083405e+002	(-4.44092950918401e+001dB,8.96551217575798e+001°)
3.54813389233546e+002	(-4.43892925452998e+001dB,8.96543266201419e+001°)
3.55631318568956e+002	(-4.43692899870050e+001dB,8.96535296489536e+001°)
3.56451133426214e+002	(-4.43492874169014e+001dB,8.96527308397823e+001°)
3.57272838151899e+002	(-4.43292848349345e+001dB,8.96519301883856e+001°)
3.58096437102606e+002	(-4.43092822410494e+001dB,8.96511276905113e+001°)
3.58921934644975e+002	(-4.42892796351913e+001dB,8.96503233418975e+001°)
3.59749335155712e+002	(-4.42692770173048e+001dB,8.96495171382723e+001°)
3.60578643021612e+002	(-4.42492743873344e+001dB,8.96487090753539e+001°)
3.61409862639583e+002	(-4.42292717452243e+001dB,8.96478991488506e+001°)
3.62242998416668e+002	(-4.42092690909185e+001dB,8.96470873544608e+001°)
3.63078054770071e+002	(-4.41892664243608e+001dB,8.96462736878729e+001°)
3.63915036127177e+002	(-4.41692637454944e+001dB,8.96454581447655e+001°)
3.64753946925577e+002	(-4.41492610542627e+001dB,8.96446407208070e+001°)
3.65594791613094e+002	(-4.41292583506086e+001dB,8.96438214116558e+001°)
3.66437574647802e+002	(-4.41092556344746e+001dB,8.96430002129603e+001°)
3.67282300498054e+002	(-4.40892529058032e+001dB,8.96421771203589e+001°)
3.68128973642500e+002	(-4.40692501645366e+001dB,8.96413521294797e+001°)
3.68977598570119e+002	(-4.40492474106166e+001dB,8.96405252359408e+001°)
3.69828179780235e+002	(-4.40292446439847e+001dB,8.96396964353502e+001°)
3.70680721782545e+002	(-4.40092418645823e+001dB,8.96388657233058e+001°)
3.71535229097141e+002	(-4.39892390723505e+001dB,8.96380330953950e+001°)
3.72391706254537e+002	(-4.39692362672300e+001dB,8.96371985471954e+001°)
3.73250157795689e+002	(-4.39492334491613e+001dB,8.96363620742739e+001°)
3.74110588272022e+002	(-4.39292306180847e+001dB,8.96355236721877e+001°)
3.74973002245452e+002	(-4.39092277739401e+001dB,8.96346833364831e+001°)
3.75837404288412e+002	(-4.38892249166673e+001dB,8.96338410626966e+001°)
3.76703798983877e+002	(-4.38692220462055e+001dB,8.96329968463542e+001°)
3.77572190925384e+002	(-4.38492191624939e+001dB,8.96321506829713e+001°)
3.78442584717061e+002	(-4.38292162654714e+001dB,8.96313025680533e+001°)
3.79314984973650e+002	(-4.38092133550765e+001dB,8.96304524970949e+001°)
3.80189396320529e+002	(-4.37892104312475e+001dB,8.96296004655806e+001°)
3.81065823393741e+002	(-4.37692074939224e+001dB,8.96287464689842e+001°)
3.81944270840014e+002	(-4.37492045430388e+001dB,8.96278905027693e+001°)
3.82824743316790e+002	(-4.37292015785342e+001dB,8.96270325623888e+001°)
3.83707245492246e+002	(-4.37091986003458e+001dB,8.96261726432851e+001°)
3.84591782045321e+002	(-4.36891956084103e+001dB,8.96253107408901e+001°)
3.85478357665739e+002	(-4.36691926026643e+001dB,8.96244468506251e+001°)
3.86366977054036e+002	(-4.36491895830440e+001dB,8.96235809679008e+001°)
3.87257644921584e+002	(-4.36291865494854e+001dB,8.96227130881172e+001°)
3.88150365990615e+002	(-4.36091835019242e+001dB,8.96218432066637e+001°)
3.89045144994247e+002	(-4.35891804402957e+001dB,8.96209713189192e+001°)
3.89941986676510e+002	(-4.35691773645350e+001dB,8.96200974202516e+001°)
3.90840895792369e+002	(-4.35491742745768e+001dB,8.96192215060183e+001°)
3.91741877107750e+002	(-4.35291711703557e+001dB,8.96183435715657e+001°)
3.92644935399566e+002	(-4.35091680518057e+001dB,8.96174636122298e+001°)
3.93550075455744e+002	(-4.34891649188608e+001dB,8.96165816233354e+001°)
3.94457302075245e+002	(-4.34691617714545e+001dB,8.96156976001968e+001°)
3.95366620068094e+002	(-4.34491586095199e+001dB,8.96148115381173e+001°)
3.96278034255406e+002	(-4.34291554329902e+001dB,8.96139234323891e+001°)
3.97191549469406e+002	(-4.34091522417979e+001dB,8.96130332782940e+001°)
3.98107170553463e+002	(-4.33891490358752e+001dB,8.96121410711025e+001°)
3.99024902362108e+002	(-4.33691458151543e+001dB,8.96112468060742e+001°)
3.99944749761063e+002	(-4.33491425795668e+001dB,8.96103504784578e+001°)
4.00866717627268e+002	(-4.33291393290441e+001dB,8.96094520834909e+001°)
4.01790810848905e+002	(-4.33091360635172e+001dB,8.96085516164002e+001°)
4.02717034325424e+002	(-4.32891327829169e+001dB,8.96076490724013e+001°)
4.03645392967570e+002	(-4.32691294871737e+001dB,8.96067444466985e+001°)
4.04575891697408e+002	(-4.32491261762175e+001dB,8.96058377344854e+001°)
4.05508535448349e+002	(-4.32291228499782e+001dB,8.96049289309442e+001°)
4.06443329165178e+002	(-4.32091195083852e+001dB,8.96040180312458e+001°)
4.07380277804078e+002	(-4.31891161513677e+001dB,8.96031050305503e+001°)
4.08319386332657e+002	(-4.31691127788544e+001dB,8.96021899240063e+001°)
4.09260659729976e+002	(-4.31491093907739e+001dB,8.96012727067512e+001°)
